Date,Temperature_C,Temperature_Min_C,Feels_Like_C,Rainfall_mm,Humidity_Percent,Weather_Condition,Season,UV_Index,Wind_Speed_kmph,Air_Quality_Index,Dew_Point_C,Visibility_km
2023-10-10,30.6,19.7,30.6,0.0,34.2,Clear,Post_Monsoon,4.5,16.3,86,18.1,12.0
"October 11, 2023",30.6,20.7,27.0,0.0,27.4,Clear,Post_Monsoon,10.3,17.6,143,16.5,14.8
"October 12, 2023",23.9,17.7,23.0,0.0,27.9,Clear,Post_Monsoon,7.2,73.8,50,14.7,13.9
"October 13, 2023",34.3,19.9,33.3,0.0,32.7,Clear,Post_Monsoon,10.7,13.4,60,16.0,14.2
2023-10-14,28.5,21.0,26.7,0.0,27.7,Clear,Post_Monsoon,3.2,24.2,68,17.7,14.2
15/10/2023,34.6,19.2,34.4,0.0,25.0,Clear,Post_Monsoon,7.9,13.4,71,16.8,12.9
2023-10-16,28.4,16.9,26.3,0.0,25.0,Clear,Post_Monsoon,,22.9,50,15.8,12.1
2023-10-17,31.9,15.0,30.5,9.6,42.8,Rain,Post_Monsoon,9.0,62.9,91,12.3,13.0
2023-10-18,36.7,12.7,35.2,1.2,26.7,Clear,Post_Monsoon,5.9,27.6,95,11.5,12.8
2023-10-19,28.8,17.6,27.9,0.0,34.3,Clear,Post_Monsoon,12.649455820757469,10.5,50,13.2,13.7
20/10/2023,27.7,21.0,28.2,0.0,25.0,Clear,Post_Monsoon,,5.9,73,19.2,12.8
2023-10-21,29.8,14.6,30.0,0.0,25.0,Clear,Post_Monsoon,7.1,18.9,59,12.8,14.1
2023-10-22,30.8,24.3,29.4,0.0,25.0,Clear,Post_Monsoon,7.1,57.8,50,21.6,14.3
2023-10-23,27.3,17.5,29.4,0.0,25.0,Clear,Post_Monsoon,7.4,15.8,98,14.7,14.0
2023-10-24,26.5,13.9,23.1,0.0,25.0,Clear,Post_Monsoon,5.3,20.3,72,10.1,13.4
2023-10-25,33.2,13.3,30.0,0.0,40.6,Clear,Post_Monsoon,5.3,36.0,50,8.8,13.5
"October 26, 2023",31.8,13.4,28.9,3.7,37.8,Clear,Post_Monsoon,5.0,138.72801427655685,75,11.8,14.0
27/10/2023,29.9,17.5,29.4,0.0,45.9,Clear,Post_Monsoon,9.4,22.8,101,,10.9
2023-10-28,28.8,16.8,25.7,0.0,38.6,Clear,Post_Monsoon,3.6,21.5,94,14.2,14.1
2023-10-29,34.1,13.8,34.9,0.0,25.0,Clear,Post_Monsoon,8.2,12.2,69,12.1,14.6
2023-10-30,34.9,17.5,32.4,0.0,25.8,Clear,Post_Monsoon,5.8,17.0,50,16.2,14.8
2023-10-31,32.3,16.1,29.7,0.0,27.8,Clear,Post_Monsoon,4.8,13.3,50,13.9,14.6
2023-11-01,25.5,17.8,21.6,24.2,43.4,Rain,Post_Monsoon,9.7,10.0,147,15.0,7.8
02/11/2023,33.0,19.9,30.6,0.0,25.0,Clear,Post_Monsoon,10.1,15.8,99,16.5,14.8
"November 03, 2023",28.0,21.1,25.5,0.0,25.5,Clear,Post_Monsoon,6.6,9.9,50,20.0,13.2
2023-11-04,32.9,18.6,30.3,0.0,26.3,Clear,Post_Monsoon,3.1,40.2,50,,14.0
2023-11-05,31.5,20.1,31.1,0.0,34.0,Clear,Post_Monsoon,4.1,39.7,114,18.9,12.1
06/11/2023,32.5,23.0,32.1,0.0,25.0,Clear,Post_Monsoon,9.1,9.6,50,20.6,14.4
07/11/2023,28.7,18.3,25.9,2.3,28.5,Clear,Post_Monsoon,7.3,7.3,258,14.2,12.2
2023-11-08,35.7,17.2,36.5,0.0,39.4,Clear,Post_Monsoon,3.6,9.3,319,15.6,13.7
2023-11-09,30.3,18.5,27.2,0.0,25.0,Clear,Post_Monsoon,14.391722061575107,24.5,311,15.1,14.3
2023-11-10,30.0,19.3,27.7,0.0,25.0,Clear,Post_Monsoon,5.0,8.8,281,,11.0
"November 11, 2023",29.9,16.7,28.2,7.1,25.6,Rain,Post_Monsoon,5.5,6.0,313,14.1,12.7
2023-11-12,32.9,20.5,28.3,0.0,25.1,Clear,Post_Monsoon,,18.3,342,18.7,10.3
2023-11-13,35.1,15.2,34.6,0.0,26.0,Clear,Post_Monsoon,3.2,21.4,336,10.3,14.3
2023-11-14,34.5,16.4,33.3,3.3,34.5,Clear,Post_Monsoon,4.4,7.6,346,13.0,14.0
2023-11-15,32.8,17.6,31.2,0.0,28.8,Clear,Post_Monsoon,8.7,11.3,350,14.9,13.7
2023-11-16,34.1,21.0,32.1,0.0,34.7,Clear,Post_Monsoon,,5.1,321,16.6,9.1
"November 17, 2023",30.7,15.1,33.1,0.0,40.8,Clear,Post_Monsoon,8.0,14.0,327,14.0,14.7
2023-11-18,31.0,18.7,31.5,0.0,30.7,Clear,Post_Monsoon,,17.4,50,15.4,14.3
2023-11-19,33.0,21.0,37.0,0.0,30.6,Clear,Post_Monsoon,11.0,6.9,127,16.4,14.6
2023-11-20,30.7,21.8,28.7,0.0,36.4,Clear,Post_Monsoon,7.9,45.6,103,,13.8
"November 21, 2023",34.4,15.1,31.6,0.0,31.2,Clear,Post_Monsoon,2.6,11.3,55,11.7,13.9
22/11/2023,28.6,16.1,30.0,0.0,38.7,Clear,Post_Monsoon,,11.2,50,14.8,12.1
2023-11-23,31.0,16.9,33.9,29.3,58.2,Rain,Post_Monsoon,8.1,43.8,96,14.7,7.4
"November 24, 2023",35.0,17.5,36.5,15.0,34.1,Rain,Post_Monsoon,5.7,47.9,50,12.7,11.2
25/11/2023,29.3,19.4,28.6,0.0,37.3,Clear,Summer,10.9,21.4,96,,13.1
"November 26, 2023",33.4,17.0,32.2,0.0,27.9,Clear,Post_Monsoon,5.5,70.2,85,12.4,13.8
2023-11-27,33.3,14.0,35.8,0.0,51.1,Clear,Post_Monsoon,3.9,21.8,63,,11.2
2023-11-28,35.2,16.6,33.7,0.0,30.7,Clear,Summer,5.9,14.7,113,13.5,13.0
2023-11-29,32.2,20.3,30.3,0.0,29.9,Clear,Post_Monsoon,9.7,31.4,82,16.8,14.2
2023-11-30,33.4,15.5,29.0,0.0,36.2,Clear,Post_Monsoon,2.8,11.7,50,13.8,13.5
01/12/2023,14.9,9.4,12.9,12.5,53.4,Rain,Winter,3.6,13.8,105,7.2,10.5
2023-12-02,16.7,9.5,13.8,0.0,37.3,Clear,Winter,3.6,24.9,67,8.0,14.7
03/12/2023,17.6,19.012779845378617,17.8,0.0,36.4,Clear,Winter,9.8,17.9,136,5.5,13.8
04/12/2023,12.2,9.3,11.1,0.0,37.8,Cloudy,Winter,8.9,24.5,50,7.9,14.8
05/12/2023,16.2,14.2,14.9,0.0,40.2,Clear,Winter,8.7,7.8,99,12.3,14.1
"December 06, 2023",22.2,8.2,22.0,0.0,36.7,Clear,Winter,,18.2,112,5.4,14.3
2023-12-07,15.6,12.1,13.7,0.0,25.0,Clear,Winter,8.8,10.9,134,8.3,14.5
2023-12-08,12.5,8.9,10.5,0.0,25.0,Fog,Winter,10.0,28.8,161,6.3,0.9
09/12/2023,17.2,9.2,15.5,0.0,27.5,Thunderstorm,Winter,9.5,6.5,50,7.7,14.7
10/12/2023,20.7,4.8,19.3,0.0,26.8,Clear,Winter,3.2,39.1,89,2.4,14.6
2023-12-11,16.3,2.6,15.5,0.0,26.7,Clear,Winter,10.5,13.0,50,0.3,14.0
"December 12, 2023",16.3,6.6,17.3,0.0,42.1,Clear,Winter,9.4,6.6,50,4.8,14.3
2023-12-13,16.1,10.4,13.3,0.0,27.6,Clear,Winter,7.9,10.1,50,8.0,13.4
2023-12-14,24.0,3.6,26.3,0.0,25.0,Clear,Winter,8.9,19.4,50,-0.9,13.1
"December 15, 2023",13.4,11.4,17.5,0.0,25.0,Fog,Winter,6.6,12.0,105,9.4,0.7
16/12/2023,15.9,9.5,12.2,0.0,28.6,Clear,Winter,4.9,43.4,119,4.9,14.4
2023-12-17,25.0,11.3,26.4,9.3,41.0,Rain,Winter,4.6,33.2,121,8.8,12.5
18/12/2023,15.9,9.7,14.2,0.0,32.2,Clear,Winter,2.6,33.1,93,5.1,13.9
"December 19, 2023",17.8,6.4,17.7,0.0,27.3,Clear,Winter,6.2,11.6,94,2.6,13.0
2023-12-20,20.8,5.2,20.1,0.0,33.1,Clear,Winter,3.3,24.7,114,3.0,14.7
2023-12-21,15.2,10.3,9.5,0.0,25.0,Clear,Winter,10.0,11.1,50,6.0,15.0
2023-12-22,20.5,6.0,18.4,0.0,43.4,Clear,Winter,4.2,8.7,132,3.5,10.5
2023-12-23,12.1,10.1,9.9,0.0,25.0,Cloudy,Winter,2.5,21.8,153,,13.8
2023-12-24,29.3,3.7,26.8,0.0,25.0,Clear,Winter,5.6,17.9,98,,13.6
25/12/2023,15.5,10.4,13.7,0.0,33.5,Clear,Winter,10.3,14.4,100,5.7,14.8
26/12/2023,17.1,7.3,15.4,0.0,27.0,Clear,Winter,9.2,12.9,101,5.3,14.1
2023-12-27,15.1,6.6,14.0,0.0,35.9,Clear,Winter,2.9,15.6,145,4.4,14.7
28/12/2023,18.7,8.1,17.8,0.0,25.0,Clear,Winter,,12.2,149,4.0,14.5
29/12/2023,17.1,8.5,18.1,0.0,36.9,Clear,Winter,3.1,7.7,84,5.4,11.3
30/12/2023,13.2,5.5,13.3,0.0,33.7,Cloudy,Winter,5.5,10.1,50,0.7,14.4
31/12/2023,23.1,9.4,20.1,0.0,26.0,Clear,Winter,10.9,22.7,111,7.0,14.7
2024-01-01,19.4,9.5,21.8,0.0,25.0,Clear,Winter,3.8,5.6,50,4.7,14.6
02/01/2024,18.2,3.0,21.2,0.0,25.0,Clear,Winter,3.6,31.5,50,,12.2
03/01/2024,20.5,10.2,21.2,0.0,25.0,Clear,Winter,,28.6,132,7.0,12.9
2024-01-04,22.5,9.2,18.9,0.0,25.0,Clear,Monsoon,,10.9,109,6.7,14.6
"January 05, 2024",17.3,4.3,16.9,0.0,51.3,Clear,Winter,,14.3,80,2.1,14.9
2024-01-06,13.6,7.6,13.3,0.0,42.4,Fog,Winter,3.5,21.0,101,3.9,0.5
2024-01-07,15.1,6.0,9.6,0.0,27.4,Clear,Winter,,17.3,71,,13.4
2024-01-08,21.8,7.7,20.2,0.0,31.6,Clear,Winter,2.1,7.2,109,3.5,14.4
09/01/2024,16.6,9.2,16.2,0.0,26.6,Clear,Winter,9.7,12.0,50,4.5,13.9
"January 10, 2024",22.0,9.6,24.2,0.0,25.0,Clear,Winter,11.0,15.2,75,5.6,12.4
"January 11, 2024",21.8,13.0,19.1,0.0,39.0,Clear,Winter,4.2,33.0,107,11.5,14.7
2024-01-12,15.9,12.9,18.2,0.0,25.0,Clear,Winter,9.8,6.3,95,10.4,15.0
13/01/2024,18.5,7.9,19.4,0.0,29.0,Clear,Winter,6.9,57.7,52,5.4,12.8
2024-01-14,18.2,5.0,20.6,0.0,31.8,Clear,Winter,10.6,13.7,76,,14.0
2024-01-15,15.1,6.5,16.5,0.0,25.0,Clear,Winter,10.2,24.7,81,4.9,13.2
16/01/2024,19.5,9.0,19.0,0.0,25.0,Clear,Winter,10.9,17.1,95,,14.9
17/01/2024,20.6,11.3,21.0,0.0,25.0,Clear,Winter,,11.0,71,8.5,11.5
2024-01-18,14.6,8.2,15.3,0.0,43.9,Cloudy,Winter,4.8,5.2,111,4.6,14.7
2024-01-19,24.6,2.1,26.7,0.0,33.0,Clear,Winter,7.3,39.9,50,-2.5,13.3
2024-01-20,23.1,4.0,20.9,0.0,36.7,Clear,Winter,6.3,16.8,120,-0.9,12.4
2024-01-21,16.1,12.0,13.6,0.0,26.5,Clear,Winter,10.8,33.7,126,7.0,13.9
2024-01-22,22.4,9.9,19.2,18.6,33.8,Rain,Winter,9.8,5.4,91,6.6,10.3
2024-01-23,15.2,7.8,15.0,0.0,28.3,Clear,Winter,,26.9,76,4.3,14.7
2024-01-24,23.5,10.9,20.1,0.0,35.1,Clear,Winter,7.4,10.4,67,7.6,15.0
25/01/2024,20.1,5.6,18.0,0.6,32.5,Clear,Winter,7.4,9.2,141,2.8,14.2
26/01/2024,18.7,10.5,18.4,0.0,25.0,Clear,Winter,3.9,5.2,57,9.4,14.0
2024-01-27,15.5,6.0,14.1,0.0,38.9,Clear,Winter,5.6,10.8,50,3.7,11.7
2024-01-28,23.8,8.7,23.0,0.0,28.4,Clear,Winter,2.4,8.1,81,7.5,14.4
2024-01-29,13.4,11.4,11.3,0.2,25.0,Cloudy,Winter,2.2,8.5,50,8.9,14.1
30/01/2024,14.8,7.9,13.3,0.0,36.6,Cloudy,Winter,5.1,14.6,72,3.4,13.0
"January 31, 2024",20.5,9.4,18.7,0.0,44.9,Clear,Winter,7.7,15.4,116,6.0,11.4
"February 01, 2024",18.3,8.5,16.5,0.0,31.3,Clear,Winter,,14.5,50,4.5,15.0
2024-02-02,18.4,9.1,21.7,0.0,25.0,Clear,Winter,5.2,13.2,50,4.9,14.4
2024-02-03,22.2,13.9,19.4,0.0,33.8,Clear,Winter,2.5,31.2,82,11.9,14.4
2024-02-04,19.2,10.4,18.0,0.0,34.2,Clear,Winter,10.3,12.2,50,8.0,14.8
2024-02-05,20.5,16.5,21.1,0.0,36.2,Clear,Winter,6.4,22.8,83,13.2,14.8
06/02/2024,27.9,12.1,29.0,0.0,38.4,Clear,Winter,2.5,16.7,54,,15.0
07/02/2024,21.5,10.9,20.2,0.0,36.8,Clear,Winter,5.0,8.3,117,6.9,14.3
2024-02-08,11.8,6.0,10.8,0.0,25.0,Clear,Winter,2.4,7.9,66,1.3,15.0
2024-02-09,21.4,11.7,21.4,0.0,25.0,Clear,Winter,5.1,68.4,50,9.1,13.9
2024-02-10,28.4,5.4,26.6,0.0,33.8,Clear,Winter,,19.3,50,1.2,14.6
2024-02-11,16.4,2.8,15.6,0.0,26.8,Clear,Winter,10.0,12.0,112,1.2,14.1
2024-02-12,15.5,6.2,14.9,0.0,25.0,Clear,Winter,6.7,12.0,109,4.8,8.6
2024-02-13,16.6,4.1,15.3,0.0,33.6,Clear,Winter,4.4,8.1,96,2.0,13.0
2024-02-14,24.6,8.9,25.2,0.0,27.5,Clear,Winter,,61.0,81,6.7,15.0
2024-02-15,20.0,9.2,17.3,0.0,26.9,Clear,Winter,9.2,30.6,50,5.2,14.8
"February 16, 2024",24.6,7.7,24.0,0.0,25.0,Clear,Winter,,59.4,68,4.3,14.9
2024-02-17,20.0,11.9,21.0,-1.0,43.1,Clear,Winter,9.4,8.3,116,10.0,13.4
"February 18, 2024",19.6,4.2,16.8,0.0,30.3,Clear,Winter,4.3,7.4,135,2.9,14.8
2024-02-19,21.5,7.9,21.6,0.0,26.4,Clear,Winter,3.9,29.7,129,5.5,12.6
"February 20, 2024",15.8,9.2,15.5,0.0,25.5,Clear,Winter,,19.8,87,5.9,13.1
2024-02-21,22.4,12.2,20.1,0.0,39.3,Clear,Winter,10.0,5.3,50,8.4,14.8
2024-02-22,16.6,-0.8,14.1,0.0,25.7,Clear,Winter,8.9,8.8,68,-2.2,14.8
2024-02-23,19.6,10.5,23.2,0.0,36.5,Clear,Winter,7.6,33.8,81,6.6,14.3
24/02/2024,23.2,16.9,22.9,0.0,31.2,Clear,Winter,7.3,35.8,96,13.9,12.8
2024-02-25,15.9,4.7,16.1,0.0,25.0,Clear,Winter,4.4,25.1,126,0.9,14.7
2024-02-26,12.9,10.9,11.6,0.0,29.3,Clear,Winter,9.0,31.4,126,6.7,13.0
2024-02-27,20.6,12.5,21.5,0.0,31.4,Clear,Winter,9.8,19.2,122,10.1,13.8
2024-02-28,9.2,7.2,6.3,0.0,30.9,Clear,Winter,6.7,41.7,53,2.6,15.0
29/02/2024,14.1,9.1,14.9,0.0,25.0,Clear,Winter,8.1,5.1,126,5.8,14.1
2024-03-01,39.3,24.9,38.2,0.0,30.7,Clear,Summer,3.9,24.9,86,21.4,14.5
2024-03-02,34.6,16.0,35.8,0.0,25.0,Clear,Summer,3.8,11.9,70,12.8,13.6
2024-03-03,38.4,40.1463124052838,37.2,0.0,39.8,Clear,Summer,10.2,10.6,70,20.1,14.7
2024-03-04,36.7,31.0,35.5,0.0,25.0,Clear,Summer,,28.6,60,26.9,14.4
2024-03-05,41.0,23.0,38.3,0.0,25.0,Heatwave,Summer,,40.4,157,19.1,14.3
06/03/2024,39.2,23.9,36.8,0.0,34.6,Clear,Summer,,28.0,157,21.7,14.1
2024-03-07,36.6,22.9,37.2,0.0,25.0,Clear,Summer,7.6,5.9,50,19.1,14.2
2024-03-08,37.7,22.7,38.7,0.0,27.8,Clear,Summer,8.7,11.3,89,19.2,14.1
09/03/2024,37.9,21.7,29.8,0.0,25.0,Clear,Summer,2.4,26.3,102,16.8,13.8
2024-03-10,41.7,19.0,40.7,0.0,27.9,Heatwave,Summer,9.3,10.2,201,15.2,14.5
11/03/2024,45.3,24.2,43.4,0.0,37.0,Heatwave,Summer,3.0,31.2,50,,14.8
12/03/2024,43.2,27.8,41.4,0.0,35.2,Heatwave,Summer,7.7,36.7,109,24.4,13.7
2024-03-13,41.2,25.0,41.8,0.0,25.0,Heatwave,Summer,,5.2,147,22.1,13.5
14/03/2024,43.1,21.6,41.6,0.0,29.1,Heatwave,Summer,2.6,24.6,181,17.4,14.7
2024-03-15,38.2,25.9,36.8,0.0,35.3,Clear,Summer,10.4,17.0,55,21.3,12.9
"March 16, 2024",33.8,26.6,33.6,0.0,36.6,Clear,Summer,5.1,15.0,50,22.6,14.7
2024-03-17,32.6,27.6,38.1,0.0,25.0,Clear,Summer,10.9,29.3,67,22.8,15.0
"March 18, 2024",38.1,19.9,39.1,3.6,25.0,Clear,Summer,,42.9,80,17.1,13.7
"March 19, 2024",41.6,22.3,36.3,0.0,25.9,Heatwave,Summer,7.2,10.0,84,20.8,15.0
2024-03-20,41.5,24.5,40.7,0.0,28.7,Heatwave,Summer,3.9,8.3,158,22.2,14.4
2024-03-21,37.2,31.3,34.8,0.0,29.2,Clear,Summer,4.5,25.1,71,26.6,14.9
2024-03-22,37.5,22.0,37.6,0.0,25.0,Clear,Summer,3.5,8.2,160,17.9,11.7
"March 23, 2024",39.7,24.9,36.7,0.0,36.7,Clear,Summer,,26.8,155,20.5,14.7
2024-03-24,46.2,22.4,46.1,0.0,43.4,Heatwave,Summer,7.2,57.8,140,18.0,14.7
2024-03-25,39.1,20.4,38.9,0.0,46.5,Clear,Summer,2.8,32.5,50,17.4,11.7
2024-03-26,37.7,22.6,39.5,0.0,29.7,Clear,Summer,4.6,30.8,149,19.4,14.5
"March 27, 2024",39.8,25.7,38.0,0.0,26.3,Clear,Summer,7.0,101.4,119,20.8,14.9
28/03/2024,38.9,22.6,36.1,0.0,41.6,Clear,Summer,8.9,10.5,50,19.8,13.7
"March 29, 2024",36.3,17.4,35.5,0.0,25.4,Clear,Summer,6.1,113.47425713103235,53,14.1,12.5
"March 30, 2024",37.1,24.4,36.5,0.0,33.7,Clear,Summer,2.9,12.8,60,21.5,13.3
2024-03-31,35.1,23.8,34.8,0.0,31.2,Clear,Summer,9.7,34.0,50,22.2,14.5
2024-04-01,37.8,31.4,37.0,0.0,31.4,Clear,Summer,10.3,49.3,50,27.3,13.3
2024-04-02,37.9,20.4,34.3,0.0,31.7,Clear,Summer,4.5,7.5,50,18.9,13.0
2024-04-03,40.8,27.0,37.8,0.0,27.5,Heatwave,Summer,2.7,19.6,160,24.4,14.0
"April 04, 2024",33.5,21.2,31.7,1.7,25.0,Clear,Summer,7.6,8.4,50,18.3,14.3
"April 05, 2024",40.4,32.0,40.1,0.0,45.1,Heatwave,Summer,10.4,12.2,140,28.2,14.6
2024-04-06,38.5,24.3,34.4,0.0,29.5,Clear,Summer,3.6,6.5,50,21.7,14.7
07/04/2024,41.1,23.5,39.3,0.0,30.1,Heatwave,Summer,,14.9,153,21.3,14.4
2024-04-08,37.7,21.8,37.7,0.0,25.0,Clear,Summer,,8.9,147,19.3,14.7
2024-04-09,37.3,26.7,37.4,0.0,47.1,Clear,Summer,8.8,8.3,61,22.5,13.4
2024-04-10,36.4,24.9,32.9,0.0,42.2,Clear,Summer,6.4,23.3,130,19.9,14.4
2024-04-11,38.0,21.3,32.8,1.7,43.6,Clear,Summer,2.9,105.59558693779711,57,17.7,13.3
2024-04-12,39.9,21.4,40.7,0.0,41.1,Clear,Summer,6.6,110.4,113,17.0,14.4
"April 13, 2024",37.7,28.1,38.6,0.0,27.7,Clear,Summer,10.2,25.9,50,26.4,13.8
"April 14, 2024",41.4,19.9,38.4,0.0,25.0,Heatwave,Summer,4.1,34.3,50,18.0,14.0
2024-04-15,33.4,18.0,29.7,0.0,25.0,Clear,Summer,8.5,23.1,135,,13.2
2024-04-16,35.8,26.5,34.5,0.0,28.8,Clear,Summer,5.9,129.46160449035776,61,23.1,14.0
17/04/2024,38.7,23.2,35.1,0.0,36.1,Clear,Summer,6.1,21.5,50,21.6,11.8
"April 18, 2024",43.0,23.9,40.6,0.0,25.0,Heatwave,Summer,4.5,11.1,113,19.9,14.5
2024-04-19,37.3,26.3,38.2,0.0,41.7,Clear,Summer,3.9,17.2,67,,14.7
20/04/2024,39.0,22.9,39.3,0.0,26.5,Clear,Summer,5.7,7.5,50,21.8,13.9
21/04/2024,40.7,24.0,39.2,0.0,45.6,Heatwave,Summer,3.0,15.2,116,20.2,10.3
22/04/2024,33.7,23.0,30.9,0.0,46.9,Clear,Summer,4.9,26.4,95,19.7,11.5
23/04/2024,33.2,26.8,30.4,0.0,31.3,Clear,Summer,4.0,31.6,94,24.3,13.0
2024-04-24,37.1,24.6,36.3,0.0,25.0,Clear,Summer,2.1,8.6,101,,14.6
25/04/2024,37.7,27.6,39.4,0.0,32.6,Clear,Summer,3.2,27.6,127,22.9,14.7
26/04/2024,39.4,20.3,39.3,0.0,36.3,Clear,Summer,8.4,14.0,61,16.2,14.8
27/04/2024,35.9,28.4,33.5,0.0,25.0,Clear,Summer,4.7,30.5,98,24.9,14.8
"April 28, 2024",33.6,22.9,32.9,0.0,26.7,Clear,Summer,9.6,14.7,80,17.9,14.2
2024-04-29,43.6,20.8,42.9,0.0,31.9,Heatwave,Summer,7.9,10.9,116,18.1,14.9
30/04/2024,42.0,24.2,46.2,0.0,38.6,Heatwave,Summer,10.5,28.4,118,20.8,14.7
01/05/2024,34.6,18.1,34.8,0.0,25.0,Clear,Summer,6.0,10.8,151,14.4,14.9
2024-05-02,35.6,20.1,33.3,0.0,31.7,Clear,Summer,3.0,67.6,52,15.2,14.4
2024-05-03,35.1,19.4,31.0,0.0,32.9,Clear,Summer,7.1,14.1,75,15.6,14.6
"May 04, 2024",41.1,20.3,40.2,0.0,32.9,Heatwave,Summer,,8.5,217,,13.4
2024-05-05,34.6,27.1,33.7,0.0,25.0,Clear,Summer,6.6,78.2,66,22.2,14.6
2024-05-06,39.5,20.5,39.4,0.0,25.8,Clear,Summer,2.7,20.3,106,16.4,14.8
2024-05-07,40.6,26.7,38.5,0.0,30.8,Heatwave,Summer,8.0,12.9,53,22.7,14.6
2024-05-08,41.6,29.4,40.7,0.0,25.1,Heatwave,Summer,10.6,31.8,90,28.2,14.5
2024-05-09,35.4,22.7,37.0,0.0,25.0,Clear,Summer,7.3,18.6,69,18.9,13.4
10/05/2024,36.8,24.2,37.1,0.0,25.0,Clear,Summer,3.3,11.3,50,21.1,15.0
"May 11, 2024",43.4,26.9,41.5,0.0,34.1,Heatwave,Summer,9.0,14.7,108,24.9,14.5
2024-05-12,37.3,24.1,39.4,0.0,25.0,Clear,Summer,5.0,18.5,51,21.1,13.9
2024-05-13,39.1,24.3,38.7,0.0,42.3,Clear,Summer,10.4,16.1,89,21.9,14.4
2024-05-14,37.5,21.9,36.5,0.0,44.9,Clear,Summer,3.8,26.5,101,18.4,14.8
"May 15, 2024",37.1,28.5,39.3,0.0,45.3,Clear,Summer,6.9,6.1,50,25.1,14.8
2024-05-16,36.7,30.3,34.6,3.2,25.0,Clear,Summer,,33.0,50,28.9,13.6
2024-05-17,35.6,24.2,33.8,0.0,25.4,Clear,Summer,2.9,16.3,61,22.2,14.8
2024-05-18,36.7,24.6,34.8,0.0,41.2,Clear,Summer,,20.6,68,20.4,14.8
19/05/2024,38.0,21.0,35.9,0.0,27.9,Clear,Summer,4.8,5.7,50,16.6,13.9
"May 20, 2024",42.0,20.2,46.3,0.0,34.8,Heatwave,Summer,,11.8,116,18.6,12.3
2024-05-21,37.8,26.1,36.5,0.0,25.0,Clear,Summer,4.2,44.2,97,,11.1
2024-05-22,38.3,25.8,39.7,0.0,30.5,Clear,Summer,3.5,31.0,168,21.4,14.4
2024-05-23,39.9,43.913312203043645,36.9,0.0,25.0,Clear,Summer,3.2,21.3,111,17.6,14.9
"May 24, 2024",33.4,26.3,35.1,0.0,25.6,Clear,Summer,9.8,14.8,50,24.3,14.6
"May 25, 2024",40.1,22.9,37.4,0.0,25.0,Heatwave,Summer,5.0,8.9,120,21.6,13.0
2024-05-26,39.1,21.8,37.4,0.0,37.9,Clear,Summer,10.7,10.4,105,,13.9
2024-05-27,38.8,23.5,37.6,0.0,39.0,Clear,Summer,6.9,38.0,50,22.2,14.5
2024-05-28,37.3,22.1,35.4,0.0,31.8,Clear,Summer,,30.1,110,18.0,14.8
29/05/2024,39.5,20.2,38.8,0.0,35.1,Clear,Summer,7.9,7.3,85,17.0,14.7
2024-05-30,42.9,25.9,40.1,0.7,25.1,Heatwave,Summer,3.8,13.2,82,22.2,12.0
"May 31, 2024",40.8,26.2,38.6,0.0,28.1,Heatwave,Summer,5.1,32.8,165,,14.9
"June 01, 2024",29.5,27.3,27.0,0.0,28.8,Clear,Monsoon,,8.7,63,22.5,14.3
02/06/2024,40.3,23.7,40.4,12.9,48.9,Rain,Monsoon,2.1,44.1,50,19.2,12.2
2024-06-03,32.8,24.1,30.7,8.3,25.0,Rain,Monsoon,7.8,51.2,85,22.0,11.8
04/06/2024,33.4,31.4,32.7,4.6,25.0,Clear,Monsoon,2.9,141.58513517467918,149,,13.5
"June 05, 2024",33.2,27.8,33.5,39.7,70.4,Heavy_Rain,Monsoon,6.9,11.1,50,,5.7
06/06/2024,31.6,22.3,32.2,26.5,54.3,Rain,Monsoon,8.5,27.1,65,18.7,9.0
"June 07, 2024",34.4,24.7,34.4,7.1,33.2,Rain,Monsoon,9.1,13.0,73,21.8,13.5
08/06/2024,38.6,23.4,36.1,66.0,85.4,Heavy_Rain,Monsoon,8.1,6.0,67,18.4,1.6
2024-06-09,30.6,24.8,29.9,0.0,36.3,Clear,Monsoon,6.7,15.0,95,21.9,13.3
10/06/2024,31.6,24.4,31.2,0.0,25.0,Clear,Monsoon,,13.2,90,23.1,13.3
2024-06-11,30.5,24.3,30.7,7.1,31.9,Rain,Monsoon,,97.6,70,21.0,13.4
2024-06-12,33.1,27.7,30.1,0.0,33.8,Clear,Monsoon,4.7,53.7,50,22.9,14.9
"June 13, 2024",38.9,26.7,38.9,5.5,31.8,Rain,Monsoon,10.2,7.8,50,22.2,13.2
2024-06-14,31.5,24.0,28.9,16.6,42.6,Rain,Monsoon,4.7,19.8,103,19.4,8.6
2024-06-15,38.4,28.2,39.5,0.0,48.0,Clear,Monsoon,,22.0,50,26.3,11.4
2024-06-16,40.0,27.9,42.2,0.0,35.0,Clear,Monsoon,2.7,5.4,90,26.9,13.8
2024-06-17,38.5,22.3,38.4,0.0,34.3,Clear,Monsoon,9.9,39.7,112,18.5,14.6
"June 18, 2024",34.9,28.3,36.7,20.4,46.1,Rain,Monsoon,6.9,8.3,109,25.1,9.0
2024-06-19,35.6,26.0,38.2,2.9,36.7,Clear,Monsoon,6.7,15.4,99,24.2,12.9
2024-06-20,33.6,23.5,33.2,0.0,25.0,Clear,Post_Monsoon,,8.6,50,19.9,14.8
