Record_ID,Date,Mess_Hall_ID,Day_of_Week,Meal_Type,Menu_Item,Cuisine_Category,Food_Type,Contains_Egg,Contains_Dairy,Protein_Content_Category,Is_Served_On_Separate_Counter,Is_Special_Menu,Food_Prepared_kg,Food_Consumed_kg,Food_Wasted_kg,Waste_Percentage,Cost_Per_Kg_INR,Serving_Size_Per_Student_g,Leftover_Redistribution_kg,Cook_on_Duty,Mess_Supervisor_ID,Preparation_Start_Time,Service_End_Time
OPS-20210103-MH_A-0007,2021-01-03,MH_A,Sunday,Lunch,Egg Curry,North Indian,Egg,True,False,High,True,True,3.2,2.47,0.73,22.67,158.42,15.8,,C017,SUP04,12:00,2:30 PM
OPS-20210103-MH_A-0008,2021-01-03,MH_A,Sunday,Lunch,Mutton Curry,North Indian,Non_Veg,False,False,High,True,True,8.0,5.99,2.01,28.18,393.03,39.6,,C009,SUP07,12:00,14:30
OPS-20210103-MH_A-0009,2021-01-03,MH_A,Sunday,Lunch,Dosa,South Indian,Veg,False,False,Low,False,True,40.0,30.13,9.87,24.67,99.41,198.0,,C024,SUP02,12:00,14:30
OPS-20210103-MH_A-0010,2021-01-03,MH_A,Sunday,Lunch,Chicken Soup,Continental,Non_Veg,False,False,,True,True,8.0,6.59,1.41,19.79,190.22,39.6,,C013,SUP07,12:00,14:30
OPS-20210103-MH_A-0011,2021-01-03,MH_A,Sunday,Lunch,Baingan Bharta,North Indian,Veg,False,False,Low,False,True,40.0,31.51,8.49,23.78,76.78,198.0,,C022,,1200,2:30 PM
OPS-20210103-MH_A-0012,2021-01-03,MH_A,Sunday,Snacks,Poha,North Indian,Veg,False,False,Low,False,True,10.27,7.74,2.53,24.64,68.51,112.9,,C006,SUP03,16:30,18:30
OPS-20210103-MH_A-0013,2021-01-03,MH_A,Sunday,Snacks,Tea,Continental,Veg,False,True,,False,True,10.0,7.4,2.6,25.98,62.49,109.9,,C014,SUP05,1630,18:30
OPS-20210103-MH_A-0014,2021-01-03,MH_A,Sunday,Dinner,Roti-Sabzi,North Indian,Veg,False,False,Low,False,True,40.0,30.5,9.5,23.74,78.18,158.7,,C010,,19:30,22:00
OPS-20210103-MH_A-0015,2021-01-03,MH_A,Sunday,Dinner,Egg Bhurji,North Indian,Egg,True,False,High,True,True,3.7,2.86,0.84,25.49,146.19,14.7,,C009,SUP02,19:30,22:00
OPS-20210103-MH_A-0016,"January 03, 2021",MH_A,Sunday,Dinner,Gulab Jamun,Sweet-Dessert,Veg,False,False,Low,False,True,40.0,31.1,8.9,22.25,234.51,158.7,,C024,SUP01,7:30 PM,22:00
OPS-20210103-MH_A-0017,03/01/2021,MH_A,Sunday,Dinner,Chana Masala,North Indian,Veg,False,False,High,False,True,40.0,35.11,4.89,13.68,125.88,158.7,,C019,,1930,22:00
OPS-20210103-MH_A-0018,2021-01-03,MH_A,Sunday,Dinner,Chicken Biryani,North Indian,nonveg,False,False,High,True,True,8.0,6.27,1.73,19.06,253.18,31.7,,C018,SUP02,19:30,2200
OPS-20210103-MH_A-0019,2021-01-03,MH_A,Sunday,Dinner,Fish Fry,South Indian,Non_Veg,False,False,High,True,True,8.0,6.09,1.91,20.99,310.51,31.7,,C011,SUP07,19:30,22:00
OPS-20210103-MH_A-0020,03/01/2021,MH_A,Sunday,Dinner,Dal Fry,North Indian,Veg,False,False,High,False,True,40.0,32.06,7.94,19.84,91.88,158.7,,C017,SUP01,7:30 PM,2200
OPS-20210103-MH_B-0001,2021-01-03,MH_B,Sunday,Breakfast,Bread-Omelette,Continental,Egg,True,False,Medium,True,True,3.71,3.2,0.51,11.99,145.47,34.7,,C007,SUP07,0630,09:00
OPS-20210103-MH_B-0002,2021-01-03,MH_B,Sunday,Breakfast,Puri-Sabzi,North Indian,Veg,,False,,False,True,20.0,15.36,4.64,23.19,92.43,186.9,,C010,,0630,9:00 AM
OPS-20210103-MH_B-0003,"January 03, 2021",MH_B,Sunday,Breakfast,Bread-Butter,Continental,Veg,False,True,Low,False,True,20.0,17.12,2.88,14.42,83.99,186.9,,C005,SUP01,06:30,9:00 AM
OPS-20210103-MH_B-0004,"January 03, 2021",MH_B,Sunday,Breakfast,Cornflakes,Continental,Veg,False,False,Low,False,True,20.0,17.2,2.8,12.32,91.51,186.9,,C018,,06:30,9:00 AM
OPS-20210103-MH_B-0005,2021-01-03,MH_B,Sunday,Lunch,Egg Fried Rice,Continental,Egg,True,False,,True,True,3.2,2.68,0.52,14.23,161.4,17.1,,C011,,12:00,14:30
OPS-20210103-MH_B-0006,2021-01-03,MH_B,Sunday,Lunch,Idli-Sambar,South Indian,Veg,False,False,Medium,False,True,40.0,35.06,4.94,10.86,83.04,213.9,,C001,SUP04,0:00 PM,14:30
OPS-20210103-MH_B-0007,2021-01-03,MH_B,Sunday,Lunch,Mutton Curry,North Indian,Non_Veg,False,False,,True,True,8.0,5.79,2.21,24.28,422.89,42.8,,C011,SUP01,12:00,1430
OPS-20210103-MH_B-0008,2021-01-03,MH_B,Sunday,Lunch,Aloo Gobi,North Indian,Veg,False,False,Low,False,True,40.0,33.86,6.14,15.35,85.22,213.9,,C023,SUP03,12:00,14:30
OPS-20210103-MH_B-0009,2021-01-03,MH_B,Sunday,Lunch,Chicken Soup,Continental,Non-Veg,False,False,Medium,True,True,8.0,7.0,1.0,11.01,190.74,42.8,,C003,,1200,14:30
OPS-20210103-MH_B-0010,"January 03, 2021",MH_B,Sunday,Lunch,Dal Fry,North Indian,Veg,False,False,High,False,True,40.0,28.46,11.54,28.84,92.14,213.9,,C014,SUP03,12:00,1430
OPS-20210103-MH_B-0011,03/01/2021,MH_B,Sunday,Lunch,Baingan Bharta,North Indian,Veg,False,False,Low,False,True,40.0,32.1,7.9,17.37,82.26,213.9,1.58,C015,SUP05,12:00,14:30
OPS-20210103-MH_B-0012,"January 03, 2021",MH_B,Sunday,Snacks,Poha,North Indian,Veg,False,False,Low,False,True,10.0,7.4,2.6,26.02,70.09,108.7,,C024,,16:30,18:30
OPS-20210103-MH_B-0013,03/01/2021,MH_B,Sunday,Snacks,Upma,South Indian,Veg,False,False,,False,True,12.14,10.22,1.92,13.88,71.7,132.0,,C003,SUP07,16:30,18:30
OPS-20210103-MH_B-0014,2021-01-03,MH_B,Sunday,Dinner,Khichdi,North Indian,Veg,False,False,Medium,False,True,40.0,32.22,7.78,19.44,77.37,253.2,,C023,,19:30,2200
OPS-20210103-MH_B-0015,2021-01-03,MH_B,Sunday,Dinner,Roti-Sabzi,North Indian,Veg,False,False,Low,False,True,40.0,31.56,8.44,23.64,81.91,253.2,,C004,,19:30,10:00 PM
OPS-20210103-MH_B-0016,03/01/2021,MH_B,Sunday,Dinner,Egg Curry,North Indian,Egg,True,False,High,True,True,3.2,2.65,0.55,17.23,153.1,20.3,,C008,SUP03,19:30,22:00
OPS-20210103-MH_B-0017,2021-01-03,MH_B,Sunday,Dinner,Palak Paneer,North Indian,Veg,False,True,High,False,True,40.0,33.73,6.27,17.55,311.12,253.2,,C009,SUP02,1930,2200
OPS-20210103-MH_B-0018,2021-01-03,MH_B,Sunday,Dinner,Halwa,Sweet-Dessert,Veg,False,True,Low,False,True,40.0,31.02,8.98,22.44,186.19,253.2,,C021,SUP04,19:30,10:00 PM
OPS-20210103-MH_B-0019,"January 03, 2021",MH_B,Sunday,Dinner,Fish Fry,South Indian,Non_Veg,False,False,High,True,True,8.0,6.4,1.6,19.95,295.25,50.6,,C016,SUP06,19:30,22:00
OPS-20210103-MH_B-0020,2021-01-03,MH_B,Sunday,Dinner,Chicken Biryani,North Indian,Non_Veg,False,False,High,True,True,8.0,6.27,1.73,24.27,241.82,50.6,,C019,SUP03,1930,2200
OPS-20210103-MH_B-0021,"January 03, 2021",MH_B,Sunday,DINNER,Jain Dal,North Indian,Jain,False,False,Medium,False,True,3.31,3.28,0.03,0.88,110.5,20.9,,C015,SUP07,19:30,22:00
OPS-20210103-MH_G-0001,2021-01-03,MH_G,Sunday,Breakfast,Dosa,South Indian,Veg,False,False,Low,False,True,20.0,17.25,2.75,15.42,98.16,161.3,,C019,SUP02,0630,0900
OPS-20210103-MH_G-0002,03/01/2021,MH_G,Sunday,Breakfast,Bread-Butter,Continental,Veg,False,True,Low,False,True,20.0,17.29,2.71,15.18,83.35,161.3,,C019,SUP02,06:30,09:00
OPS-20210103-MH_G-0003,"January 03, 2021",MH_G,Sunday,Breakfast,Idli-Sambar,South Indian,Veg,False,False,Medium,False,True,20.0,17.38,2.62,13.12,89.31,161.3,,C002,SUP06,06:30,9:00 AM
OPS-20210103-MH_G-0004,2021-01-03,MH_G,Sunday,Breakfast,Boiled Eggs,Continental,Egg,True,False,High,True,True,3.78,3.34,0.44,11.53,116.19,30.5,,C010,SUP02,06:30,0900
OPS-20210103-MH_G-0005,2021-01-03,MH_G,Sunday,Lunch,Egg Fried Rice,Continental,Egg,True,False,Medium,True,True,3.71,3.07,0.64,15.15,154.61,0.0,,C011,SUP02,12:00,14:30
OPS-20210103-MH_G-0006,2021-01-03,MH_G,Sunday,Lunch,Chole Bhature,North Indian,Veg,False,False,High,False,True,40.0,34.98,5.02,12.54,132.73,296.3,,C005,SUP05,0:00 PM,14:30
OPS-20210103-MH_G-0007,2021-01-03,MH_G,Sunday,Lunch,Paneer Curry,North Indian,Veg,False,True,High,False,True,40.0,32.71,7.29,20.4,304.2,296.3,,C022,SUP03,12:00,14:30
OPS-20210103-MH_G-0008,2021-01-03,MH_G,Sunday,Lunch,Mutton Curry,North Indian,Non_Veg,False,False,High,True,True,8.0,6.09,1.91,21.02,417.31,59.3,,C018,,12:00,14:30
OPS-20210103-MH_G-0009,2021-01-03,MH_G,Sunday,Lunch,Chana Masala,North Indian,Veg,False,False,High,False,True,40.0,37.26,2.74,6.84,123.63,296.3,,C008,,12:00,1430
OPS-20210103-MH_G-0010,2021-01-03,MH_G,Sunday,Lunch,Kadhi Pakoda,North Indian,Veg,False,True,Medium,False,True,40.0,32.45,7.55,21.15,98.69,296.3,,C019,SUP04,0:00 PM,1430
OPS-20210103-MH_G-0011,2021-01-03,MH_G,Sunday,Lunch,Chicken Soup,Continental,Non_Veg,False,False,Medium,True,True,8.0,6.9,1.1,15.38,184.52,59.3,,C004,SUP06,12:00,14:30
OPS-20210103-MH_G-0012,2021-01-03,MH_G,Sunday,Lunch,Jain Dal,North Indian,Jain,False,False,Medium,False,True,2.74,2.71,0.03,0.88,112.97,20.3,,C015,SUP03,12:00,14:30
OPS-20210103-MH_G-0013,"January 03, 2021",MH_G,Sunday,Snacks,Bhel Puri,Street Food,Veg,False,False,Low,False,True,10.0,8.86,1.14,12.75,94.03,217.4,,C004,SUP06,16:30,18:30
OPS-20210103-MH_G-0014,2021-01-03,MH_G,Sunday,Snacks,Tea,Continental,Veg,False,True,,False,True,10.0,8.62,1.38,12.16,57.71,217.4,,C001,SUP03,16:30,1830
OPS-20210103-MH_G-0015,"January 03, 2021",MH_G,Sunday,Dinner,Dal Tadka,North Indian,Veg,False,False,High,False,True,40.0,32.99,7.01,15.43,100.08,506.3,,C011,SUP06,19:30,22:00
OPS-20210103-MH_G-0016,2021-01-03,MH_G,Sunday,Dinner,Egg Curry,North Indian,Egg,True,False,High,True,True,3.2,2.71,0.49,16.98,163.97,40.5,,C013,SUP02,19:30,22:00
OPS-20210103-MH_G-0017,"January 03, 2021",MH_G,Sunday,Dinner,Gulab Jamun,Sweet-Dessert,Veg,False,False,,False,True,40.0,36.96,3.04,8.51,250.7,506.3,,C022,,19:30,10:00 PM
OPS-20210103-MH_G-0018,2021-01-03,MH_G,Sunday,Dinner,Chicken Biryani,North Indian,Non_Veg,False,False,,True,True,8.0,6.45,1.55,17.06,238.93,101.3,,C003,SUP04,19:30,22:00
OPS-20210103-MH_G-0019,2021-01-03,MH_G,Sunday,Dinner,Fish Fry,South Indian,Non_Veg,,False,High,True,True,8.0,6.34,1.66,20.75,283.89,101.3,,C020,SUP07,19:30,22:00
OPS-20210103-MH_G-0020,2021-01-03,MH_G,Sunday,DINNER,Kadhi Pakoda,North Indian,Veg,False,True,Medium,False,True,40.0,32.92,7.08,17.71,94.12,506.3,,C002,SUP05,19:30,22:00
OPS-20210103-MH_G-0021,2021-01-03,MH_G,Sunday,Dinner,Rajma Rice,North Indian,Veg,,False,High,False,True,40.0,32.74,7.26,18.14,109.05,506.3,,C008,SUP05,19:30,22:00
OPS-20210104-MH_A-0001,04/01/2021,MH_A,Monday,Breakfast,Puri-Sabzi,North Indian,Veg,False,False,Low,False,False,25.64,21.23,4.41,17.2,96.65,121.5,,C014,SUP07,06:30,09:00
OPS-20210104-MH_A-0002,2021-01-04,MH_A,Monday,Breakfast,Egg Bhurji,North Indian,Egg,,False,High,True,False,3.2,2.53,0.67,20.99,148.27,15.2,,C012,SUP01,6:30 AM,09:00
OPS-20210104-MH_A-0003,2021-01-04,MH_A,Monday,Breakfast,Idli-Sambar,South Indian,Veg,False,False,Medium,False,False,26.76,21.04,5.72,23.93,89.93,126.8,,C009,SUP03,6:30 AM,09:00
OPS-20210104-MH_A-0004,2021-01-04,MH_A,Monday,Breakfast,Tea,Continental,Veg,False,True,Low,False,False,22.79,19.56,3.23,14.18,59.26,108.0,,C002,SUP02,06:30,09:00
OPS-20210104-MH_A-0005,2021-01-04,MH_A,Monday,Lunch,Egg Fried Rice,Continental,Egg,True,False,Medium,True,False,3.2,2.51,0.69,21.52,156.53,11.1,,C023,SUP06,12:00,14:30
OPS-20210104-MH_A-0006,2021-01-04,MH_A,Monday,Lunch,Chole Bhature,North Indian,Veg,,False,High,False,False,40.0,32.24,7.76,21.74,125.02,138.9,,C022,SUP01,0:00 PM,1430
OPS-20210104-MH_A-0007,"January 04, 2021",MH_A,Monday,Lunch,Idli-Sambar,South Indian,Veg,False,False,Medium,False,False,40.0,32.01,7.99,22.38,90.86,138.9,,C022,SUP03,12:00,14:30
OPS-20210104-MH_A-0008,"January 04, 2021",MH_A,Monday,Lunch,Chicken Biryani,North Indian,Non_Veg,False,False,High,True,False,8.0,6.03,1.97,21.63,234.3,27.8,,C015,SUP02,12:00,2:30 PM
OPS-20210104-MH_A-0009,2021-01-04,MH_A,Monday,Lunch,Fish Fry,South Indian,Non_Veg,False,False,High,True,False,8.63,6.5,2.13,24.74,305.7,30.0,,C016,SUP04,12:00,14:30
OPS-20210104-MH_A-0010,2021-01-04,MH_A,Monday,Lunch,Mixed Veg,North Indian,Veg,False,False,Low,False,False,40.0,27.32,12.68,27.9,90.91,138.9,,C015,SUP07,1200,2:30 PM
OPS-20210104-MH_A-0011,2021-01-04,MH_A,Monday,Lunch,Sambar Rice,South Indian,Veg,False,False,Low,False,False,40.0,31.11,8.89,24.89,87.7,138.9,,C004,SUP05,1200,14:30
OPS-20210104-MH_A-0012,2021-01-04,MH_A,Monday,Snacks,Fruit Plate,Continental,Vegan,False,False,Low,False,False,16.86,12.57,4.29,25.46,127.87,91.6,,C021,SUP02,4:30 PM,18:30
OPS-20210104-MH_A-0013,2021-01-04,MH_A,Monday,Snacks,Tea,Continental,Veg,False,True,Low,False,False,17.76,14.74,3.02,19.04,64.02,96.5,,C019,SUP02,16:30,18:30
OPS-20210104-MH_A-0014,2021-01-04,MH_A,Monday,Dinner,Khichdi,North Indian,Veg,False,False,Medium,False,False,40.0,33.6,6.4,16.01,70.94,322.6,,C024,SUP02,19:30,22:00
OPS-20210104-MH_A-0015,04/01/2021,MH_A,Monday,Dinner,Egg Bhurji,North Indian,Egg,True,False,,True,False,4.26,3.53,0.73,17.1,158.21,34.4,,C021,SUP03,7:30 PM,22:00
OPS-20210104-MH_A-0016,"January 04, 2021",MH_A,Monday,Dinner,Gulab Jamun,Sweet-Dessert,Veg,False,False,Low,False,False,40.0,34.17,5.83,16.33,267.68,322.6,,C013,SUP01,19:30,10:00 PM
OPS-20210104-MH_A-0017,2021-01-04,MH_A,Thirsday,Dinner,Aloo Gobi,North Indian,Veg,False,False,Low,False,False,40.0,32.2,7.8,17.15,80.23,322.6,,C011,SUP02,19:30,22:00
OPS-20210104-MH_A-0018,2021-01-04,MH_A,Monday,Dinner,Fish Fry,South Indian,Non_Veg,False,False,High,True,False,8.0,5.75,2.25,28.07,303.4,64.5,,C010,SUP06,1930,10:00 PM
OPS-20210104-MH_A-0019,2021-01-04,MH_A,Monday,Dinner,Chicken Biryani,North Indian,Non_Veg,False,False,High,True,False,8.0,6.58,1.42,17.7,228.36,64.5,0.28,C017,SUP06,19:30,2200
OPS-20210104-MH_A-0020,2021-01-04,MH_A,Monday,Dinner,Dal Fry,North Indian,Vegetarian,False,False,High,False,False,40.0,35.15,4.85,10.68,101.39,322.6,,C007,SUP01,19:30,22:00
OPS-20210104-MH_B-0001,2021-01-04,MH_B,Monday,Breakfast,Coffee,Continental,Veg,False,True,Low,False,False,25.1,20.95,4.15,16.52,64.46,114.1,,C002,SUP02,06:30,0900
OPS-20210104-MH_B-0002,2021-01-04,MH_B,Monday,Breakfast,Puri-Sabzi,North Indian,Veg,False,False,Low,False,False,28.53,22.53,6.0,21.02,96.41,129.7,,C010,SUP03,06:30,09:00
OPS-20210104-MH_B-0003,2021-01-04,MH_B,Monday,Breakfast,Dosa,South Indian,Veg,False,False,,False,False,23.27,19.13,4.14,19.95,93.63,105.8,,C022,SUP07,06:30,09:00
OPS-20210104-MH_B-0004,04/01/2021,MH_B,Monday,Breakfast,Boiled Eggs,Continental,Egg,True,False,High,True,False,4.32,3.67,0.65,15.06,124.02,19.6,,C016,SUP07,06:30,09:00
OPS-20210104-MH_B-0005,2021-01-04,MH_B,Monday,Lunch,Dal Tadka,North Indian,Veg,False,False,High,False,False,46.15,34.87,11.28,24.45,100.78,126.1,,C017,SUP07,12:00,14:30
OPS-20210104-MH_B-0006,2021-01-04,MH_B,Monday,Lunch,Egg Curry,North Indian,Egg,True,False,High,True,False,8.23,6.18,2.05,21.88,166.91,22.5,,C001,SUP03,0:00 PM,14:30
OPS-20210104-MH_B-0007,2021-01-04,MH_B,Monday,Lunch,Chana Masala,North Indian,Veg,False,False,High,False,False,43.15,32.72,10.43,24.16,127.43,117.9,,C005,SUP01,12:00,14:30
OPS-20210104-MH_B-0008,2021-01-04,MH_B,Monday,Lunch,Dum Aloo,North Indian,Veg,False,False,Low,False,False,40.13,31.64,8.49,21.17,90.47,109.6,1.7,C023,SUP06,12:00,14:30
OPS-20210104-MH_B-0009,2021-01-04,MH_B,Monday,Lunch,Chicken Biryani,North Indian,Non_Veg,False,False,High,True,False,9.96,7.11,2.85,25.21,233.78,27.2,,C007,SUP06,0:00 PM,14:30
OPS-20210104-MH_B-0010,04/01/2021,MH_B,Monday,Lunch,Fish Fry,South Indian,Non_Veg,False,False,,True,False,9.58,7.57,2.01,20.96,280.08,26.2,,C024,SUP01,0:00 PM,14:30
OPS-20210104-MH_B-0011,2021-01-04,MH_B,Monday,Lunch,Rajma Rice,North Indian,Veg,False,False,High,False,False,42.19,32.91,9.28,21.99,107.27,115.3,,C017,SUP05,12:00,14:30
OPS-20210104-MH_B-0012,"January 04, 2021",MH_B,Monday,Snacks,Fruit Plate,Continental,Vegan,False,False,Low,False,False,10.0,8.47,1.53,13.43,131.39,175.4,,C011,SUP06,16:30,6:30 PM
OPS-20210104-MH_B-0013,2021-01-04,MH_B,Monday,Snacks,Bhel Puri,Street Food,Veg,False,False,Low,False,False,10.0,7.5,2.5,28.04,100.47,175.4,,C004,SUP01,16:30,18:30
OPS-20210104-MH_B-0014,"January 04, 2021",MH_B,Monday,Dinner,Egg Curry,North Indian,Egg,True,False,High,True,False,3.2,2.73,0.47,14.78,164.5,12.7,,C025,SUP06,19:30,2200
OPS-20210104-MH_B-0015,2021-01-04,MH_B,Thirsday,Dinner,Chana Masala,North Indian,Veg,False,False,,False,False,40.0,29.47,10.53,26.34,119.87,158.7,,C024,SUP01,19:30,22:00
OPS-20210104-MH_B-0016,04/01/2021,MH_B,Monday,Dinner,Aloo Gobi,North Indian,Veg,False,False,Low,False,False,40.0,31.67,8.33,18.32,83.33,158.7,,C015,SUP07,7:30 PM,10:00 PM
OPS-20210104-MH_B-0017,2021-01-04,MH_B,Monday,Dinner,Halwa,Sweet-Dessert,Veg,False,True,Low,False,False,40.0,33.56,6.44,18.04,204.98,158.7,,C019,SUP05,7:30 PM,22:00
OPS-20210104-MH_B-0018,2021-01-04,MH_B,Monday,Dinner,Fish Fry,South Indian,Non_Veg,False,False,High,True,False,8.0,6.4,1.6,17.61,315.35,31.7,,C018,SUP02,19:30,22:00
OPS-20210104-MH_B-0019,"January 04, 2021",MH_B,Monday,Dinner,Chicken Biryani,North Indian,Non_Veg,False,False,High,True,False,8.0,6.46,1.54,21.58,238.54,31.7,,C013,SUP01,19:30,22:00
OPS-20210104-MH_B-0020,2021-01-04,MH_B,Monday,Dinner,Dal Fry,North Indian,Veg,False,False,High,False,False,40.0,29.89,10.11,28.3,93.81,158.7,,C004,SUP03,19:30,2200
OPS-20210104-MH_G-0001,04/01/2021,MH_G,Monday,Breakfast,Cornflakes,Continental,Veg,False,False,Low,False,False,20.0,17.79,2.21,9.74,90.41,125.8,,C007,SUP07,06:30,09:00
OPS-20210104-MH_G-0002,"January 04, 2021",MH_G,Monday,Breakfast,Egg Bhurji,North Indian,Egg,True,False,High,True,False,3.2,2.74,0.46,14.46,156.26,20.1,,C016,SUP02,06:30,0900
OPS-20210104-MH_G-0003,2021-01-04,MH_G,Monday,Breakfast,Aloo Paratha,North Indian,Veg,False,False,Low,False,False,20.34,17.31,3.03,16.7,96.69,127.9,,C019,SUP02,06:30,9:00 AM
OPS-20210104-MH_G-0004,2021-01-04,MH_G,Monday,Breakfast,Tea,Continental,Veg,False,True,,False,False,20.0,17.39,2.61,13.05,60.38,125.8,,C008,SUP06,06:30,9:00 AM
OPS-20210104-MH_G-0005,2021-01-04,MH_G,Monday,Lunch,Egg Fried Rice,Continental,Egg,True,False,Medium,True,False,3.2,2.7,0.5,17.6,153.66,12.2,,C019,SUP07,12:00,2:30 PM
OPS-20210104-MH_G-0006,2021-01-04,MH_G,Monday,Lunch,Chana Masala,North Indian,Veg,False,False,High,False,False,40.0,33.86,6.14,17.18,122.75,152.7,,C013,SUP03,12:00,14:30
OPS-20210104-MH_G-0007,"January 04, 2021",MH_G,Monday,Lunch,Palak Paneer,North Indian,Veg,False,True,High,False,False,40.0,33.7,6.3,17.65,298.72,152.7,,C022,SUP03,0:00 PM,14:30
OPS-20210104-MH_G-0008,2021-01-04,MH_G,Monday,Lunch,Chicken Biryani,North Indian,Non_Veg,False,False,High,True,False,8.0,6.45,1.55,21.69,254.03,30.5,,C019,SUP05,12:00,14:30
OPS-20210104-MH_G-0009,2021-01-04,MH_G,Monday,Lunch,Fish Fry,South Indian,Non_Veg,False,False,High,True,False,8.0,5.73,2.27,28.34,318.52,30.5,,C006,SUP01,12:00,2:30 PM
OPS-20210104-MH_G-0010,2021-01-04,MH_G,Monday,Lunch,Dal Fry,North Indian,Veg,False,False,High,False,False,40.0,33.71,6.29,15.74,92.28,152.7,,C002,SUP06,12:00,14:30
OPS-20210104-MH_G-0011,2021-01-04,MH_G,Monday,Lunch,Sambar Rice,South Indian,Veg,False,False,Low,False,False,40.0,33.44,6.56,14.44,82.41,152.7,,C018,SUP01,12:00,14:30
OPS-20210104-MH_G-0012,04/01/2021,MH_G,Monday,Snacks,Bhel Puri,Street Food,Veg,False,False,Low,False,False,10.0,7.98,2.02,20.22,93.62,119.0,,C024,SUP06,1630,18:30
OPS-20210104-MH_G-0013,"January 04, 2021",MH_G,Monday,Snacks,Tea,Continental,Veg,False,True,,False,False,10.0,8.2,1.8,18.02,63.2,119.0,,C005,SUP02,4:30 PM,18:30
OPS-20210104-MH_G-0014,"January 04, 2021",MH_G,Monday,Dinner,Jain Sabzi,North Indian,Jain,False,False,Low,False,False,4.44,4.1,0.34,7.67,94.25,19.8,,C014,SUP07,19:30,22:00
OPS-20210104-MH_G-0015,2021-01-04,MH_G,Monday,Dinner,Paneer Curry,North Indian,Veg,False,True,High,False,False,40.0,33.89,6.11,15.27,287.39,178.6,,C012,SUP01,1930,10:00 PM
OPS-20210104-MH_G-0016,2021-01-04,MH_G,Monday,Dinner,Egg Curry,North Indian,Egg,True,False,High,True,False,3.2,2.72,0.48,15.06,168.81,14.3,,C021,SUP07,1930,22:00
OPS-20210104-MH_G-0017,2021-01-04,MH_G,Monday,Dinner,Chana Masala,North Indian,Veg,False,False,High,False,False,40.0,32.1,7.9,19.75,117.46,178.6,,C020,SUP05,19:30,22:00
OPS-20210104-MH_G-0018,2021-01-04,MH_G,Monday,Dinner,Halwa,Sweet-Dessert,Veg,False,True,Low,False,False,40.0,30.84,9.16,20.16,201.24,178.6,,C003,SUP06,19:30,22:00
OPS-20210104-MH_G-0019,2021-01-04,MH_G,Monday,Dinner,Fish Fry,South Indian,Non_Veg,False,False,High,True,False,8.0,6.15,1.85,23.16,293.2,35.7,,C002,SUP07,19:30,22:00
OPS-20210104-MH_G-0020,2021-01-04,MH_G,Monday,Dinner,Chicken Biryani,North Indian,Non_Veg,False,False,High,True,False,8.0,6.44,1.56,19.54,243.33,35.7,,C021,SUP07,7:30 PM,10:00 PM
OPS-20210104-MH_G-0021,2021-01-04,MH_G,Monday,DINNER,Rajma Rice,North Indian,Veg,False,False,High,False,False,40.0,34.56,5.44,13.6,115.9,178.6,,C008,SUP04,19:30,22:00
OPS-20210105-MH_A-0001,05/01/2021,MH_A,Tuesday,Breakfast,Egg Bhurji,North Indian,Egg,True,False,High,True,False,3.2,2.74,0.46,14.31,154.04,36.0,,C016,SUP01,06:30,0900
OPS-20210105-MH_A-0002,2021-01-05,MH_A,Tuesday,Breakfast,Bread-Butter,Continental,Veg,False,True,,False,False,20.0,16.91,3.09,15.47,83.41,224.7,,C017,SUP01,6:30 AM,09:00
OPS-20210105-MH_A-0003,"January 05, 2021",MH_A,Tuesday,Breakfast,Idli-Sambar,South Indian,VEG,False,False,,False,False,20.0,15.8,4.2,20.99,87.42,224.7,,C020,SUP03,06:30,09:00
OPS-20210105-MH_A-0004,2021-01-05,MH_A,Tuesday,Breakfast,Tea,Continental,Veg,False,True,,False,False,20.0,16.31,3.69,18.46,62.94,224.7,,C021,SUP02,6:30 AM,0900
OPS-20210105-MH_A-0005,2021-01-05,MH_A,Tuesday,Lunch,Paneer Curry,North Indian,Veg,False,True,High,False,False,40.0,44.04214071281898,-4.042140712818977,11.76,292.45,315.0,,C002,SUP04,12:00,14:30
OPS-20210105-MH_A-0006,2021-01-05,MH_A,Tuesday,Lunch,Egg Curry,North Indian,Egg,True,False,High,True,False,3.2,2.47,0.73,20.14,154.73,25.2,,C011,SUP01,12:00,14:30
OPS-20210105-MH_A-0007,2021-01-05,MH_A,Tuesday,Lunch,Dosa,South Indian,Veg,False,False,Low,False,False,40.0,32.9,7.1,17.74,84.89,315.0,,C023,SUP03,12:00,14:30
OPS-20210105-MH_A-0008,05/01/2021,MH_A,Tuesday,Lunch,Chana Masala,North Indian,Veg,False,False,,False,False,40.0,33.51,6.49,16.22,127.01,315.0,,C023,SUP05,12:00,14:30
OPS-20210105-MH_A-0009,2021-01-05,MH_A,Tuesday,Lunch,Chicken Biryani,North Indian,Non_Veg,False,False,High,True,False,8.0,6.32,1.68,20.97,230.27,63.0,,C006,SUP01,12:00,14:30
OPS-20210105-MH_A-0010,2021-01-05,MH_A,Tuesday,Lunch,Fish Fry,South Indian,Non_Veg,False,False,High,True,False,8.0,6.02,1.98,27.74,315.54,63.0,,C019,SUP04,1200,14:30
OPS-20210105-MH_A-0011,"January 05, 2021",MH_A,Tuesday,Lunch,Rajma Rice,North Indian,Veg,False,False,High,False,False,40.0,33.19,6.81,17.02,104.34,315.0,,C005,SUP01,12:00,14:30
