Feedback_ID,Date,Student_ID,Mess_Hall_ID,Meal_Type,Menu_Item,Food_Type_Rated,Taste_Rating,Freshness_Rating,Hygiene_Rating,Quantity_Adequate,Temperature_Appropriate,Smell_Rating,Overall_Rating,Cross_Contamination_Complaint,Would_Eat_Again,Would_Prefer_Veg_Alternative,Portion_Size_Feedback,Comments,Survey_Channel,Submission_Timestamp
FB-0000165,2021-01-11,S1831,MH_B,Snacks,Samosa,Veg,5,2,3,1,,,,False,True,,Too_Little,no salt,QR_Code,2021-01-11 17:45
FB-0000166,11/01/2021,S1060,MH_B,Snacks,Tea,Veg,5,3,4,1,,,4.0,False,False,,Just_Right,excellent,QR_Code,2021-01-11 17:25
FB-0000167,2021-01-11,S1060,MH_B,Snacks,Bread-Omelette,Egg,4,4,3,5,,,4.0,False,False,,,,QR_Code,2021-01-11 18:42
FB-0000168,11/01/2021,S1060,MH_B,Snacks,Cornflakes,Veg,2,3,4,3,,,4.0,False,False,,,too oily,QR_Code,2021-01-11 17:23
FB-0000169,11/01/2021,S3738,MH_B,Snacks,Cornflakes,Veg,1,2,4,1,,,4.0,False,False,,Just_Right,,In_Person,2021-01-11 17:45
FB-0000170,"January 11, 2021",S3738,MH_B,Snacks,Tea,Veg,1,5,5,3,,,1.0,False,False,,Just_Right,,QR_Code,2021-01-11 18:27
FB-0000171,2021-01-11,S3124,MH_B,Lunch,Bread-Omelette,Egg,4,5,5,3,,,2.0,False,True,,Too_Little,cold,QR_Code,2021-01-11 13:37
FB-0000172,"January 11, 2021",S3124,MH_B,Lunch,Bisi Bele Bath,Veg,1,1,5,2,,,2.0,False,False,,,,QR_Code,2021-01-11 12:47
FB-0000173,11/01/2021,S3124,MH_B,Lunch,Chicken Biryani,Non_Veg,2,4,3,5,,,3.0,False,True,,Too_Little,no salt,QR_Code,2021-01-11 14:15
FB-0000174,2021-01-11,S2798,MH_B,Dinner,Khichdi,Veg,3,3,5,5,,,5.0,False,False,,,not fresh,QR_Code,2021-01-11 22:09
FB-0000175,2021-01-11,S2798,MH_B,Dinner,Keema Matar,Non_Veg,3,3,2,2,,,2.0,False,True,,Too_Much,,QR_Code,2021-01-11 22:24
FB-0000176,11/01/2021,S2796,MH_B,Snacks,Bread-Butter,Veg,5,5,3,1,,,,False,True,,Just_Right,,In_Person,2021-01-11 17:33
FB-0000177,2021-01-11,S2796,MH_B,Snacks,Poha,Veg,4,2,3,1,,,5.0,False,True,,,,In_Person,2021-01-11 18:20
FB-0000178,"January 11, 2021",,MH_B,Snacks,Poha,Veg,5,2,1,5,,,4.0,True,True,,,,QR_Code,2021-01-11 18:38
FB-0000179,"January 11, 2021",S1633,MH_B,Lunch,Prawn Masala,Non_Veg,1,3,3,3,,,4.0,False,False,False,,,App,2021-01-11 14:43
FB-0000180,2021-01-11,S1633,MH_B,Lunch,Dum Aloo,Veg,2,4,4,4,,,4.0,False,False,,Just_Right,,QR_Code,2021-01-11 13:21
FB-0000181,2021-01-11,S1888,MH_B,Dinner,Dum Aloo,Veg,1,2,3,4,,,1.0,True,False,,,,App,2021-01-11 22:07
FB-0000182,"January 11, 2021",S1888,MH_B,Dinner,Dosa,Veg,4,3,3,4,,,3.0,False,True,,,too oily,QR_Code,2021-01-11 21:35
FB-0000183,11/01/2021,S1927,MH_B,Breakfast,Poha,Veg,4,4,4,2,,,4.0,False,False,,Just_Right,,QR_Code,2021-01-11 07:31
FB-0000184,11/01/2021,S1927,MH_B,Breakfast,Samosa,Veg,2,3,4,2,,,3.0,False,False,,Too_Little,bland,QR_Code,2021-01-11 08:32
FB-0000185,2021-01-11,S1750,MH_G,Breakfast,Egg Bhurji,Egg,2,1,4,2,,,2.0,False,False,,Too_Little,,In_Person,2021-01-11 09:26
FB-0000186,2021-01-11,S1750,MH_G,Breakfast,Fruit Plate,Vegan,5,4,3,3,,,3.0,False,False,,Just_Right,,QR_Code,2021-01-11 09:21
FB-0000187,2021-01-11,S2397,MH_G,Breakfast,Bread-Butter,Veg,2,5,3,2,,,5.0,False,False,,Just_Right,,QR_Code,2021-01-11 07:15
FB-0000188,2021-01-11,S2397,MH_G,Breakfast,Tea,Veg,1,2,4,4,,,4.0,False,False,,Too_Much,cross-contamination,QR_Code,2021-01-11 07:01
FB-0000189,2021-01-11,S2468,MH_G,Breakfast,Egg Bhurji,Egg,4,4,4,2,,,4.0,False,False,,Just_Right,,QR_Code,2021-01-11 08:44
FB-0000190,"January 11, 2021",S2468,MH_G,Breakfast,Samosa,Veg,3,5,5,2,,,4.0,False,True,,Too_Little,,In_Person,2021-01-11 07:38
FB-0000191,"January 11, 2021",S2468,MH_G,Breakfast,Poha,Veg,1,4,4,3,,,3.0,False,False,,Too_Little,,In_Person,2021-01-11 07:21
FB-0000192,2021-01-11,S2517,MH_G,Breakfast,Poha,Veg,4,2,5,2,,,1.0,False,False,,Too_Little,,QR_Code,2021-01-11 08:15
FB-0000193,2021-01-11,S2517,MH_G,Breakfast,Tea,Veg,4,2,4,3,,,5.0,False,True,,Just_Right,,QR_Code,2021-01-11 08:05
FB-0000194,"January 11, 2021",S2517,MH_G,Breakfast,Dosa,Veg,4,5,3,3,,,4.0,False,False,,Too_Little,,QR_Code,2021-01-11 08:04
FB-0000195,11/01/2021,S3629,MH_G,Lunch,Chicken Biryani,Non_Veg,2,1,4,3,,,2.0,False,False,,Just_Right,,QR_Code,2021-01-11 14:33
FB-0000196,2021-01-11,S3629,MH_G,Lunch,Jain Dal,Jain,3,5,5,2,,,3.0,False,True,,Just_Right,,QR_Code,2021-01-11 14:23
FB-0000197,2021-01-11,,MH_G,Lunch,Dosa,Veg,1,5,4,3,,,4.0,False,False,,Too_Little,,In_Person,2021-01-11 14:01
FB-0000198,2021-01-11,S1152,MH_G,Breakfast,Idli-Sambar,Veg,2,2,2,5,,,2.0,False,False,,,very tasty,QR_Code,2021-01-11 07:42
FB-0000199,2021-01-11,S1152,MH_G,Breakfast,Egg Bhurji,Egg,4,3,5,4,,,2.0,False,True,,Too_Little,,QR_Code,2021-01-11 08:59
FB-0000200,"January 11, 2021",S1152,MH_G,Breakfast,Poha,Veg,4,4,5,4,,,1.0,False,True,,,,QR_Code,2021-01-11 07:59
FB-0000201,2021-01-11,S3942,MH_G,Snacks,Poha,Veg,1,2,1,5,,,4.0,False,False,,,,QR_Code,2021-01-11 18:41
FB-0000202,2021-01-11,S3942,MH_G,Snacks,Aloo Paratha,Veg,1,3,3,4,,,5.0,False,False,,Just_Right,too oily,In_Person,2021-01-11 18:37
FB-0000203,2021-01-11,S3122,MH_G,Breakfast,Poha,Veg,4,2,4,3,,,4.0,False,False,,Just_Right,,QR_Code,2021-01-11 08:29
FB-0000204,2021-01-11,S3122,MH_G,Breakfast,Samosa,Veg,3,5,4,2,,,4.0,False,True,,Too_Little,,In_Person,2021-01-11 08:21
FB-0000205,11/01/2021,S1694,MH_G,Dinner,Dal Tadka,Veg,2,1,4,2,,,4.0,False,False,,Too_Much,,In_Person,2021-01-11 21:34
FB-0000206,2021-01-11,S1694,MH_G,Dinner,Aloo Dum,Veg,1,3,2,3,,,4.0,False,False,,,,In_Person,2021-01-11 20:39
FB-0000207,2021-01-11,S1691,MH_G,Dinner,Palak Paneer,Veg,1,4,4,2,,,,False,False,,Just_Right,,App,2021-01-11 21:56
FB-0000208,"January 11, 2021",S1691,MH_G,Dinner,Paneer Curry,Veg,5,3,4,2,,,2.0,False,True,,Just_Right,stale,QR_Code,2021-01-11 22:15
FB-0000209,"January 11, 2021",S1691,MH_G,Dinner,Aloo Dum,Veg,2,3,4,2,,,2.0,False,False,,,,In_Person,2021-01-11 22:02
FB-0000210,2021-01-11,S2370,MH_G,Lunch,Sambar Rice,Veg,4,3,4,4,,,2.0,False,True,,Just_Right,,In_Person,2021-01-11 14:46
FB-0000211,2021-01-11,S2370,MH_G,Lunch,Baingan Bharta,Veg,5,2,4,3,,,5.0,False,False,,Just_Right,,QR_Code,2021-01-11 13:18
FB-0000212,"January 11, 2021",S2370,MH_G,Lunch,Rajma Rice,Veg,4,2,2,4,,,5.0,False,False,,Just_Right,very tasty,QR_Code,2021-01-11 14:22
FB-0000213,2021-01-11,S3239,MH_G,Snacks,Poha,Veg,2,4,3,5,,,4.0,False,False,,Too_Little,cross-contamination,QR_Code,2021-01-11 18:30
FB-0000214,2021-01-11,S3239,MH_G,Snacks,Tea,Veg,2,4,3,2,,,2.0,False,False,,Too_Little,,QR_Code,2021-01-11 18:12
FB-0000215,2021-01-11,S2974,MH_G,Dinner,Chicken Biryani,Non_Veg,2,3,4,3,,,,False,True,True,,,QR_Code,2021-01-11 21:42
FB-0000216,2021-01-11,S2974,MH_G,Dinner,Chole Bhature,Veg,1,3,4,3,,,1.0,False,False,,,,QR_Code,2021-01-11 22:12
FB-0000217,2021-01-11,S1739,MH_G,Lunch,Dal Tadka,Veg,5,3,3,3,,,3.0,False,False,,Too_Little,,QR_Code,2021-01-11 14:23
FB-0000218,"January 11, 2021",S1739,MH_G,Lunch,Mixed Veg,Veg,3,1,1,3,,,4.0,True,True,,Just_Right,,QR_Code,2021-01-11 12:35
FB-0000219,11/01/2021,S1739,MH_G,Lunch,Egg Fried Rice,Egg,3,1,2,2,,,,False,True,,,too oily,QR_Code,2021-01-11 13:46
FB-0000220,11/01/2021,S1136,MH_G,Lunch,Dum Aloo,Veg,5,4,4,4,,,5.0,False,True,,Just_Right,too oily,In_Person,2021-01-11 13:25
FB-0000221,2021-01-11,S1136,MH_G,Lunch,Chicken Biryani,Non_Veg,4,3,4,3,,,3.0,False,True,,Too_Little,,In_Person,2021-01-11 14:48
FB-0000222,2021-01-11,S3976,MH_G,Lunch,Keema Matar,Non_Veg,3,4,4,3,,,4.0,False,True,,Just_Right,,QR_Code,2021-01-11 14:24
FB-0000223,2021-01-11,S3976,MH_G,Lunch,Sambar Rice,Veg,1,3,4,5,,,5.0,False,False,,Just_Right,,In_Person,2021-01-11 14:53
FB-0000224,2021-01-11,S3317,MH_G,Snacks,Samosa,Veg,3,3,2,4,,,,False,True,,Just_Right,,QR_Code,2021-01-11 17:42
FB-0000225,2021-01-11,S3317,MH_G,Snacks,Egg Curry,Egg,1,5,5,4,,,3.0,False,False,,Just_Right,bland,In_Person,2021-01-11 17:03
FB-0000226,2021-01-11,S1905,MH_G,Breakfast,Boiled Eggs,Egg,4,3,5,5,,,5.0,False,False,,Just_Right,,App,2021-01-11 08:30
FB-0000227,2021-01-11,S1905,MH_G,Breakfast,Aloo Paratha,Veg,2,3,4,3,,,3.0,False,False,,,,QR_Code,2021-01-11 07:27
FB-0000228,11/01/2021,S1514,MH_G,Lunch,Kadhi Pakoda,Veg,1,3,4,3,,,5.0,False,True,,Just_Right,undercooked,QR_Code,2021-01-11 12:37
FB-0000229,2021-01-11,S5003,MH_G,Lunch,Idli-Sambar,Veg,5,5,3,3,,,5.0,False,False,,Too_Little,stale,QR_Code,2021-01-11 14:28
FB-0000230,2021-01-11,S1514,MH_G,Lunch,Dal Tadka,Veg,4,4,4,4,,,1.0,False,False,,Too_Little,,QR_Code,2021-01-11 14:44
FB-0000231,2021-01-11,S3408,MH_G,Dinner,Sambar Rice,Veg,4,3,4,1,,,4.0,False,True,,Just_Right,cold,QR_Code,2021-01-11 21:19
FB-0000232,11/01/2021,S3408,MH_G,Dinner,Fish Fry,Non_Veg,2,1,2,1,,,4.0,False,False,,,,QR_Code,2021-01-11 20:14
FB-0000233,2021-01-21,S2766,MH_A,Snacks,Poha,Veg,2,4,4,5,,,4.0,False,False,,Too_Much,undercooked,QR_Code,2021-01-21 18:06
FB-0000234,2021-01-21,S2766,MH_A,Snacks,Coffee,Veg,1,1,2,5,,,5.0,False,False,,,bland,QR_Code,2021-01-21 18:14
FB-0000235,2021-01-21,S2504,MH_A,Dinner,Chicken Masala,Non_Veg,3,2,1,4,,,4.0,False,False,,Too_Little,,In_Person,2021-01-21 21:05
FB-0000236,2021-01-21,S2504,MH_A,Dinner,Fish Fry,Non_Veg,1,3,1,2,,,2.0,False,False,,Too_Little,excellent,In_Person,2021-01-21 21:02
FB-0000237,"January 21, 2021",S3077,MH_A,Lunch,Paneer Curry,Veg,4,1,5,2,,,4.0,False,True,,,,In_Person,2021-01-21 14:02
FB-0000238,2021-01-21,S3077,MH_A,Lunch,Bisi Bele Bath,Veg,5,5,3,4,,,,False,False,,Just_Right,no salt,QR_Code,2021-01-21 13:25
FB-0000239,2021-01-21,,MH_A,Breakfast,Dosa,Veg,4,3,4,2,,,5.0,False,True,,Too_Little,cross-contamination,QR_Code,2021-01-21 08:28
FB-0000240,2021-01-21,S1027,MH_A,Breakfast,Egg Bhurji,Egg,5,3,3,3,,,5.0,False,True,,Too_Little,,In_Person,2021-01-21 08:36
FB-0000241,2021-01-21,S1027,MH_A,Breakfast,Idli-Sambar,Veg,1,4,3,2,,,2.0,False,False,,Too_Much,,QR_Code,2021-01-21 09:20
FB-0000242,2021-01-21,S2704,MH_A,Dinner,Chicken Masala,Non_Veg,1,4,4,4,,,2.0,False,False,,Too_Little,,In_Person,2021-01-21 21:32
FB-0000243,2021-01-21,S2704,MH_A,Dinner,Paneer Curry,Veg,1,4,4,4,,,4.0,False,False,,Just_Right,,QR_Code,2021-01-21 21:42
FB-0000244,21/01/2021,S3939,MH_A,Dinner,Aloo Dum,Veg,4,2,4,2,,,3.0,False,True,,Just_Right,excellent,QR_Code,2021-01-21 22:04
FB-0000245,21/01/2021,S3939,MH_A,Dinner,Chana Masala,Veg,2,2,4,4,,,,False,True,,Too_Much,,QR_Code,2021-01-21 22:06
FB-0000246,21/01/2021,S3939,MH_A,Dinner,Jain Sabzi,Jain,1,4,3,2,,,,False,False,,,,QR_Code,2021-01-21 20:26
FB-0000247,21/01/2021,S3229,MH_A,Lunch,Mutton Curry,Non_Veg,2,3,4,1,,,2.0,False,False,,,not fresh,App,2021-01-21 13:00
FB-0000248,"January 21, 2021",S3229,MH_A,Lunch,Idli-Sambar,Veg,1,5,3,5,,,2.0,False,False,,,,QR_Code,2021-01-21 13:41
FB-0000249,2021-01-21,S2231,MH_A,Snacks,Poha,Veg,4,3,3,3,,,5.0,False,True,,Just_Right,,QR_Code,2021-01-21 18:22
FB-0000250,21/01/2021,S2231,MH_A,Snacks,Poha,Veg,4,2,4,2,,,4.0,False,True,,Just_Right,not fresh,QR_Code,2021-01-21 18:47
FB-0000251,2021-01-21,S1465,MH_A,Snacks,Upma,Veg,5,2,5,1,,,2.0,False,True,,,,In_Person,2021-01-21 17:15
FB-0000252,2021-01-21,S1465,MH_A,Snacks,Tea,Veg,2,4,5,3,,,5.0,False,False,,,,In_Person,2021-01-21 17:18
FB-0000253,2021-01-21,S1465,MH_A,Snacks,Bread-Omelette,Egg,2,3,3,4,,,1.0,False,False,,Too_Little,no salt,In_Person,2021-01-21 17:22
FB-0000254,21/01/2021,S3877,MH_A,Snacks,Boiled Eggs,Egg,1,1,4,4,,,4.0,False,False,,Too_Much,undercooked,In_Person,2021-01-21 18:51
FB-0000255,2021-01-21,S3877,MH_A,Snacks,Upma,Veg,4,5,1,4,,,5.0,False,False,,Just_Right,,In_Person,2021-01-21 17:05
FB-0000256,2021-01-21,S2559,MH_A,Breakfast,Upma,Veg,4,5,4,4,,,4.0,False,True,,Just_Right,,QR_Code,2021-01-21 07:49
FB-0000257,2021-01-21,S2559,MH_A,Breakfast,Fruit Plate,Vegan,2,3,4,2,,,3.0,False,False,,,,In_Person,2021-01-21 08:01
FB-0000258,"January 21, 2021",S2559,MH_A,Breakfast,Idli-Sambar,Veg,1,1,3,3,,,5.0,False,False,,,,In_Person,2021-01-21 08:16
FB-0000259,2021-01-21,,MH_A,Dinner,Bisi Bele Bath,Veg,4,3,4,1,,,4.0,False,True,,Just_Right,bland,In_Person,2021-01-21 21:07
FB-0000260,"January 21, 2021",S1387,MH_A,Dinner,Chicken Soup,Non_Veg,1,1,2,2,,,4.0,False,False,,Just_Right,excellent,In_Person,2021-01-21 20:42
FB-0000261,2021-01-21,S3472,MH_A,Lunch,Dosa,Veg,2,3,2,4,,,5.0,False,False,,Just_Right,,QR_Code,2021-01-21 14:05
FB-0000262,2021-01-21,S3472,MH_A,Lunch,Chana Masala,Veg,2,3,4,5,,,4.0,False,False,,Too_Little,,In_Person,2021-01-21 14:29
FB-0000263,2021-01-21,S1351,MH_A,Lunch,Keema Matar,Non_Veg,3,3,3,4,,,4.0,False,True,,Just_Right,,QR_Code,2021-01-21 13:26
FB-0000264,2021-01-21,S1351,MH_A,Lunch,Dal Tadka,Veg,4,1,4,3,,,4.0,False,True,,Too_Little,,QR_Code,2021-01-21 14:31
FB-0000265,2021-01-21,S1351,MH_A,Lunch,Chicken Biryani,Non_Veg,1,2,5,5,,,,False,False,False,Just_Right,stale,QR_Code,2021-01-21 13:04
FB-0000266,"January 21, 2021",S2838,MH_A,Snacks,Upma,Veg,4,3,4,4,,,2.0,False,True,,,cold,In_Person,2021-01-21 17:48
FB-0000267,2021-01-21,S2838,MH_A,Snacks,Bhel Puri,Veg,4,5,3,3,,,4.0,False,True,,Just_Right,not fresh,QR_Code,2021-01-21 18:09
FB-0000268,2021-01-21,S3833,MH_A,Snacks,Upma,Veg,4,1,4,3,,,4.0,False,True,,,no salt,In_Person,2021-01-21 17:08
FB-0000269,2021-01-21,,MH_A,Snacks,Bread-Butter,Veg,3,1,1,3,,,,True,False,,Too_Little,,In_Person,2021-01-21 17:10
FB-0000270,"January 21, 2021",S3833,MH_A,Snacks,Aloo Paratha,Veg,2,4,4,4,,,5.0,False,False,,,stale,In_Person,2021-01-21 17:58
FB-0000271,2021-01-21,S2795,MH_A,Dinner,Egg Curry,Egg,4,1,4,4,,,1.0,False,True,,,,QR_Code,2021-01-21 21:36
FB-0000272,2021-01-21,S2795,MH_A,Dinner,Jain Sabzi,Jain,2,1,1,2,,,5.0,False,False,,,,In_Person,2021-01-21 20:25
FB-0000273,21/01/2021,,MH_A,Dinner,Dosa,Veg,4,3,4,3,,,2.0,False,True,,,stale,QR_Code,2021-01-21 22:02
FB-0000274,21/01/2021,S2971,MH_A,Dinner,Idli-Sambar,Veg,2,2,4,4,,,4.0,False,False,,Just_Right,,App,2021-01-21 21:08
FB-0000275,"January 21, 2021",S2971,MH_A,Dinner,Keema Matar,Non_Veg,2,1,4,4,,,2.0,False,True,,Just_Right,undercooked,QR_Code,2021-01-21 21:36
FB-0000276,"January 21, 2021",S2597,MH_A,Breakfast,Poha,Veg,4,3,4,4,,,4.0,False,True,,,cold,QR_Code,2021-01-21 07:46
FB-0000277,"January 21, 2021",S2597,MH_A,Breakfast,Fruit Plate,Vegan,4,4,4,2,,,3.0,False,True,,Just_Right,,QR_Code,2021-01-21 07:52
FB-0000278,2021-01-21,S2597,MH_A,Breakfast,Bread-Omelette,Egg,4,4,3,2,,,5.0,False,True,,Just_Right,cross-contamination,In_Person,2021-01-21 07:58
FB-0000279,21/01/2021,S3018,MH_A,Lunch,Palak Paneer,Veg,2,2,3,5,,,4.0,False,True,,Too_Little,,QR_Code,2021-01-21 13:15
FB-0000280,2021-01-21,S3018,MH_A,Lunch,Jain Sabzi,Jain,2,5,5,3,,,5.0,False,False,,Just_Right,,QR_Code,2021-01-21 13:22
FB-0000281,2021-01-21,S3018,MH_A,Lunch,Khichdi,Veg,2,5,4,3,,,2.0,False,False,,Just_Right,,In_Person,2021-01-21 14:01
FB-0000282,"January 21, 2021",S1701,MH_A,Lunch,Prawn Masala,Non_Veg,4,5,3,4,,,5.0,True,False,,,,QR_Code,2021-01-21 14:44
FB-0000283,2021-01-21,S1701,MH_A,Lunch,Idli-Sambar,Veg,1,4,3,1,,,3.0,False,False,,Just_Right,,QR_Code,2021-01-21 13:49
FB-0000284,"January 21, 2021",S1701,MH_A,Lunch,Chicken Masala,Non_Veg,5,3,5,5,,,1.0,False,True,True,Just_Right,undercooked,QR_Code,2021-01-21 14:17
FB-0000285,2021-01-21,,MH_A,Snacks,Dosa,Veg,4,4,1,3,,,4.0,False,True,,Just_Right,,In_Person,2021-01-21 17:24
FB-0000286,21/01/2021,,MH_A,Snacks,Bread-Butter,Veg,1,5,1,4,,,4.0,False,False,,,,QR_Code,2021-01-21 18:07
FB-0000287,21/01/2021,S1241,MH_A,Snacks,Samosa,Veg,2,3,1,3,,,,False,False,,Just_Right,very tasty,QR_Code,2021-01-21 17:01
FB-0000288,2021-01-21,S3063,MH_A,Dinner,Chicken Soup,Non_Veg,2,1,5,2,,,1.0,False,False,True,Just_Right,too oily,In_Person,2021-01-21 20:45
FB-0000289,"January 21, 2021",S3063,MH_A,Dinner,Mutton Curry,Non_Veg,3,1,1,5,,,3.0,False,True,False,,,QR_Code,2021-01-21 20:36
FB-0000290,2021-01-21,S3063,MH_A,Dinner,Mixed Veg,Veg,2,1,4,5,,,,False,True,,Just_Right,bland,QR_Code,2021-01-21 21:52
FB-0000291,2021-01-21,,MH_A,Dinner,Rajma Rice,Veg,3,1,4,4,,,5.0,False,True,,Too_Little,,In_Person,2021-01-21 21:27
FB-0000292,2021-01-21,S1115,MH_A,Dinner,Baingan Bharta,Veg,2,1,5,4,,,4.0,False,False,,Just_Right,bland,QR_Code,2021-01-21 20:14
FB-0000293,"January 21, 2021",S3332,MH_A,Lunch,Egg Curry,Egg,4,4,4,3,,,5.0,False,True,,Just_Right,,QR_Code,2021-01-21 12:49
FB-0000294,2021-01-21,S3332,MH_A,Lunch,Roti-Sabzi,Veg,2,1,4,2,,,1.0,False,False,,Too_Much,,In_Person,2021-01-21 14:35
FB-0000295,2021-01-21,S3332,MH_A,Lunch,Dal Tadka,Veg,4,5,2,3,,,4.0,False,False,,Just_Right,,QR_Code,2021-01-21 13:11
FB-0000296,21/01/2021,S1086,MH_A,Dinner,Chole Bhature,Veg,1,2,4,4,,,1.0,False,False,,Too_Little,,QR_Code,2021-01-21 20:58
FB-0000297,"January 21, 2021",S1086,MH_A,Dinner,Chicken Soup,Non_Veg,1,4,2,4,,,2.0,False,False,True,,not fresh,In_Person,2021-01-21 20:14
FB-0000298,2021-01-21,,MH_A,Breakfast,Egg Fried Rice,Egg,5,5,4,4,,,3.0,False,True,,Too_Little,,QR_Code,2021-01-21 07:05
FB-0000299,2021-01-21,S3154,MH_A,Breakfast,Egg Bhurji,Egg,4,5,5,1,,,4.0,False,False,,,,QR_Code,2021-01-21 08:11
FB-0000300,2021-01-21,S3154,MH_A,Breakfast,Puri-Sabzi,Veg,4,4,3,2,,,4.0,False,True,,,bland,QR_Code,2021-01-21 08:20
FB-0000301,2021-01-21,S2826,MH_A,Breakfast,Puri-Sabzi,Veg,4,5,3,3,,,5.0,False,True,,Just_Right,stale,QR_Code,2021-01-21 07:40
FB-0000302,2021-01-21,S2826,MH_A,Breakfast,Idli-Sambar,Veg,2,4,2,1,,,5.0,False,False,,Just_Right,very tasty,QR_Code,2021-01-21 07:32
FB-0000303,2021-01-21,S2826,MH_A,Breakfast,Samosa,Veg,4,5,4,4,,,1.0,False,False,,Too_Little,,QR_Code,2021-01-21 09:15
FB-0000304,2021-01-21,S1540,MH_A,Lunch,Aloo Dum,Veg,5,3,1,5,,,2.0,False,False,,Just_Right,cold,In_Person,2021-01-21 14:58
FB-0000305,2021-01-21,S1540,MH_A,Lunch,Mutton Curry,Non_Veg,5,5,4,3,,,1.0,False,True,,,,QR_Code,2021-01-21 13:30
FB-0000306,2021-01-21,S1475,MH_A,Dinner,Idli-Sambar,Veg,2,4,2,4,,,2.0,True,False,,,,QR_Code,2021-01-21 21:48
FB-0000307,2021-01-21,S1475,MH_A,Dinner,Egg Bhurji,Egg,4,1,1,2,,,4.0,True,True,,Too_Much,cross-contamination,QR_Code,2021-01-21 21:36
FB-0000308,21/01/2021,S1475,MH_A,Dinner,Bisi Bele Bath,Veg,5,1,5,4,,,5.0,False,True,,Too_Little,not fresh,QR_Code,2021-01-21 20:17
FB-0000309,2021-01-21,S3215,MH_B,Lunch,Chole Bhature,Veg,4,4,4,1,,,4.0,False,True,,Just_Right,,QR_Code,2021-01-21 13:09
FB-0000310,2021-01-21,S3215,MH_B,Lunch,Chana Masala,Veg,2,3,4,4,,,1.0,False,False,,Just_Right,,QR_Code,2021-01-21 12:54
FB-0000311,"January 21, 2021",S1031,MH_B,Dinner,Chole Bhature,Veg,3,1,1,3,,,,False,True,,Just_Right,,QR_Code,2021-01-21 20:30
FB-0000312,2021-01-21,S1031,MH_B,Dinner,Chicken Masala,Non_Veg,1,2,4,5,,,5.0,False,False,,,undercooked,In_Person,2021-01-21 21:24
FB-0000313,"January 21, 2021",S2845,MH_B,Snacks,Rava Idli,Veg,5,4,3,2,,,3.0,False,True,,Just_Right,,App,2021-01-21 17:53
FB-0000314,21/01/2021,S2845,MH_B,Snacks,Bhel Puri,Veg,5,3,2,4,,,4.0,False,True,,Too_Much,no salt,QR_Code,2021-01-21 17:51
FB-0000315,"January 21, 2021",S2837,MH_B,Breakfast,Dosa,Veg,5,3,4,3,,,,False,True,,Too_Much,,In_Person,2021-01-21 07:22
FB-0000316,2021-01-21,S2837,MH_B,Breakfast,Tea,Veg,3,2,4,1,,,3.0,False,False,,Too_Much,,In_Person,2021-01-21 07:23
FB-0000317,"January 21, 2021",S1851,MH_B,Dinner,Jain Sabzi,Jain,2,3,1,4,,,5.0,True,False,,Just_Right,cross-contamination,QR_Code,2021-01-21 21:43
FB-0000318,"January 21, 2021",S1851,MH_B,Dinner,Rajma Rice,Veg,3,1,5,4,,,5.0,False,True,,Just_Right,very tasty,In_Person,2021-01-21 21:03
FB-0000319,2021-01-21,S3451,MH_B,Lunch,Bread-Omelette,Egg,5,4,2,2,,,2.0,False,True,,,not fresh,In_Person,2021-01-21 13:17
FB-0000320,21/01/2021,S3451,MH_B,Lunch,Palak Paneer,Veg,5,3,4,5,,,3.0,False,True,,Just_Right,bland,In_Person,2021-01-21 13:42
FB-0000321,2021-01-21,S3451,MH_B,Lunch,Bisi Bele Bath,Veg,5,2,2,4,,,4.0,False,True,,Just_Right,,QR_Code,2021-01-21 13:50
FB-0000322,2021-01-21,S1814,MH_B,Lunch,Chicken Soup,Non_Veg,2,4,3,2,,,3.0,False,False,True,Too_Little,,QR_Code,2021-01-21 13:04
FB-0000323,"January 21, 2021",S1814,MH_B,Lunch,Mixed Veg,Veg,1,5,2,5,,,5.0,False,False,,Just_Right,,QR_Code,2021-01-21 12:45
FB-0000324,"January 21, 2021",S1814,MH_B,Lunch,Bisi Bele Bath,Veg,4,2,5,4,,,4.0,False,True,,Just_Right,cross-contamination,App,2021-01-21 13:59
FB-0000325,2021-01-21,S3581,MH_B,Dinner,Egg Bhurji,Egg,4,1,3,4,,,,False,False,,Too_Much,,In_Person,2021-01-21 22:22
FB-0000326,2021-01-21,S3581,MH_B,Dinner,Mixed Veg,Veg,3,2,5,1,,,1.0,False,True,,Just_Right,too oily,In_Person,2021-01-21 21:25
FB-0000327,2021-01-21,S2873,MH_B,Snacks,Puri-Sabzi,Veg,4,2,4,4,,,3.0,False,True,,,,App,2021-01-21 18:32
FB-0000328,2021-01-21,S2873,MH_B,Snacks,Egg Bhurji,Egg,3,5,4,2,,,4.0,False,True,,Just_Right,,QR_Code,2021-01-21 18:08
FB-0000329,"January 21, 2021",S2873,MH_B,Snacks,Tea,Veg,5,4,2,4,,,4.0,True,True,,Just_Right,,In_Person,2021-01-21 18:05
FB-0000330,"January 21, 2021",S1212,MH_B,Lunch,Dum Aloo,Veg,2,3,5,4,,,4.0,False,True,,,cross-contamination,App,2021-01-21 12:43
FB-0000331,21/01/2021,S1212,MH_B,Lunch,Roti-Sabzi,Veg,4,4,2,4,,,3.0,False,True,,Just_Right,bland,QR_Code,2021-01-21 12:44
